City,Driverid (Geolocation),Event,State,Truckid (Geolocation),Event Ind,Idling Ind,Latitude,Longitude,Velocity
Roseville,A21,unsafe following distance,California,A21,1,0,38.752124,-121.288006,23
Roseville,A71,normal,California,A71,0,1,38.752124,-121.288006,0
Roseville,A40,normal,California,A40,0,1,38.752124,-121.288006,0
Roseville,A2,normal,California,A2,0,1,38.752124,-121.288006,0
Roseville,A40,normal,California,A40,0,0,38.752124,-121.288006,73
Roseville,A21,normal,California,A21,0,1,38.752124,-121.288006,0
Roseville,A48,normal,California,A48,0,0,38.752124,-121.288006,17
Roseville,A25,normal,California,A25,0,0,38.752124,-121.288006,37
Roseville,A44,normal,California,A44,0,0,38.752124,-121.288006,66
Roseville,A98,normal,California,A98,0,0,38.752124,-121.288006,60
Roseville,A67,normal,California,A67,0,0,38.752124,-121.288006,40
Roseville,A44,normal,California,A44,0,0,38.752124,-121.288006,44
Roseville,A52,normal,California,A52,0,0,38.752124,-121.288006,33
Roseville,A98,normal,California,A98,0,0,38.752124,-121.288006,71
Roseville,A71,normal,California,A71,0,0,38.752124,-121.288006,19
Roseville,A75,normal,California,A75,0,0,38.752124,-121.288006,23
Roseville,A44,unsafe following distance,California,A44,1,0,38.752124,-121.288006,21
Roseville,A29,normal,California,A29,0,1,38.752124,-121.288006,0
Roseville,A17,normal,California,A17,0,0,38.752124,-121.288006,54
Roseville,A2,normal,California,A2,0,0,38.752124,-121.288006,29
Roseville,A29,normal,California,A29,0,0,38.752124,-121.288006,58
Roseville,A75,normal,California,A75,0,1,38.752124,-121.288006,0
Roseville,A25,normal,California,A25,0,0,38.752124,-121.288006,49
Roseville,A98,normal,California,A98,0,0,38.752124,-121.288006,52
Roseville,A2,normal,California,A2,0,0,38.752124,-121.288006,40
Roseville,A71,normal,California,A71,0,0,38.752124,-121.288006,18
Roseville,A52,normal,California,A52,0,0,38.752124,-121.288006,54
Roseville,A98,normal,California,A98,0,0,38.752124,-121.288006,16
Roseville,A21,normal,California,A21,0,0,38.752124,-121.288006,46
Roseville,A94,normal,California,A94,0,0,38.752124,-121.288006,60
Roseville,A25,normal,California,A25,0,0,38.752124,-121.288006,68
Roseville,A44,normal,California,A44,0,1,38.752124,-121.288006,0
Roseville,A25,normal,California,A25,0,0,38.752124,-121.288006,56
Roseville,A29,normal,California,A29,0,0,38.752124,-121.288006,16
Roseville,A48,normal,California,A48,0,0,38.752124,-121.288006,54
Roseville,A44,normal,California,A44,0,0,38.752124,-121.288006,75
Roseville,A75,normal,California,A75,0,1,38.752124,-121.288006,0
Roseville,A98,normal,California,A98,0,0,38.752124,-121.288006,55
Roseville,A71,unsafe following distance,California,A71,1,0,38.752124,-121.288006,41
Roseville,A29,normal,California,A29,0,1,38.752124,-121.288006,0
Roseville,A21,normal,California,A21,0,0,38.752124,-121.288006,41
Stockton,A40,overspeed,California,A40,1,0,37.957702,-121.29078,77
Stockton,A72,normal,California,A72,0,1,37.957702,-121.29078,0
Stockton,A17,normal,California,A17,0,0,37.957702,-121.29078,16
Stockton,A91,normal,California,A91,0,0,37.957702,-121.29078,69
Stockton,A91,normal,California,A91,0,0,37.957702,-121.29078,61
Stockton,A48,normal,California,A48,0,1,37.957702,-121.29078,0
Stockton,A59,normal,California,A59,0,0,37.957702,-121.29078,49
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,31
Stockton,A63,normal,California,A63,0,0,37.957702,-121.29078,59
Stockton,A60,normal,California,A60,0,0,37.957702,-121.29078,22
Stockton,A71,overspeed,California,A71,1,0,37.957702,-121.29078,91
Stockton,A48,unsafe following distance,California,A48,1,0,37.957702,-121.29078,16
Stockton,A45,normal,California,A45,0,0,37.957702,-121.29078,29
Stockton,A17,normal,California,A17,0,1,37.957702,-121.29078,0
Stockton,A79,normal,California,A79,0,1,37.957702,-121.29078,0
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,57
Stockton,A64,normal,California,A64,0,0,37.957702,-121.29078,75
Stockton,A99,normal,California,A99,0,0,37.957702,-121.29078,46
Stockton,A55,normal,California,A55,0,0,37.957702,-121.29078,50
Stockton,A67,unsafe following distance,California,A67,1,0,37.957702,-121.29078,31
Stockton,A86,normal,California,A86,0,1,37.957702,-121.29078,0
Stockton,A64,normal,California,A64,0,0,37.957702,-121.29078,58
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,70
Stockton,A68,normal,California,A68,0,1,37.957702,-121.29078,0
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,68
Stockton,A48,normal,California,A48,0,1,37.957702,-121.29078,0
Stockton,A25,normal,California,A25,0,1,37.957702,-121.29078,0
Stockton,A95,normal,California,A95,0,1,37.957702,-121.29078,0
Stockton,A41,normal,California,A41,0,0,37.957702,-121.29078,31
Stockton,A48,normal,California,A48,0,0,37.957702,-121.29078,49
Stockton,A17,normal,California,A17,0,1,37.957702,-121.29078,0
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,21
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,48
Stockton,A52,normal,California,A52,0,0,37.957702,-121.29078,22
Stockton,A37,normal,California,A37,0,0,37.957702,-121.29078,58
Stockton,A68,normal,California,A68,0,0,37.957702,-121.29078,24
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,47
Stockton,A68,normal,California,A68,0,0,37.957702,-121.29078,16
Stockton,A52,normal,California,A52,0,0,37.957702,-121.29078,16
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,16
Stockton,A17,lane departure,California,A17,1,0,37.957702,-121.29078,48
Stockton,A22,normal,California,A22,0,1,37.957702,-121.29078,0
Stockton,A10,normal,California,A10,0,0,37.957702,-121.29078,58
Stockton,A91,normal,California,A91,0,1,37.957702,-121.29078,0
Stockton,A18,normal,California,A18,0,0,37.957702,-121.29078,33
Stockton,A52,normal,California,A52,0,1,37.957702,-121.29078,0
Stockton,A82,normal,California,A82,0,0,37.957702,-121.29078,33
Stockton,A64,normal,California,A64,0,1,37.957702,-121.29078,0
Stockton,A67,normal,California,A67,0,1,37.957702,-121.29078,0
Stockton,A99,normal,California,A99,0,0,37.957702,-121.29078,72
Stockton,A22,normal,California,A22,0,0,37.957702,-121.29078,58
Stockton,A33,normal,California,A33,0,1,37.957702,-121.29078,0
Stockton,A32,normal,California,A32,0,0,37.957702,-121.29078,38
Stockton,A32,normal,California,A32,0,0,37.957702,-121.29078,17
Stockton,A41,normal,California,A41,0,0,37.957702,-121.29078,32
Stockton,A98,normal,California,A98,0,0,37.957702,-121.29078,72
Stockton,A55,normal,California,A55,0,0,37.957702,-121.29078,54
Stockton,A71,normal,California,A71,0,0,37.957702,-121.29078,57
Stockton,A29,normal,California,A29,0,0,37.957702,-121.29078,23
Stockton,A94,normal,California,A94,0,0,37.957702,-121.29078,67
Stockton,A56,normal,California,A56,0,0,37.957702,-121.29078,55
Stockton,A64,normal,California,A64,0,1,37.957702,-121.29078,0
Stockton,A44,normal,California,A44,0,1,37.957702,-121.29078,0
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,48
Stockton,A56,normal,California,A56,0,0,37.957702,-121.29078,45
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,23
Stockton,A21,normal,California,A21,0,0,37.957702,-121.29078,37
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,72
Stockton,A83,normal,California,A83,0,0,37.957702,-121.29078,57
Stockton,A13,normal,California,A13,0,1,37.957702,-121.29078,0
Stockton,A48,normal,California,A48,0,1,37.957702,-121.29078,0
Stockton,A68,normal,California,A68,0,0,37.957702,-121.29078,16
Stockton,A72,normal,California,A72,0,0,37.957702,-121.29078,46
Stockton,A90,lane departure,California,A90,1,0,37.957702,-121.29078,55
Stockton,A40,normal,California,A40,0,1,37.957702,-121.29078,0
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,32
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,18
Stockton,A71,normal,California,A71,0,0,37.957702,-121.29078,27
Stockton,A32,normal,California,A32,0,0,37.957702,-121.29078,19
Stockton,A79,normal,California,A79,0,0,37.957702,-121.29078,52
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,52
Stockton,A60,normal,California,A60,0,0,37.957702,-121.29078,16
Stockton,A13,normal,California,A13,0,1,37.957702,-121.29078,0
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,47
Stockton,A63,normal,California,A63,0,1,37.957702,-121.29078,0
Stockton,A94,normal,California,A94,0,1,37.957702,-121.29078,0
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,43
Stockton,A6,normal,California,A6,0,0,37.957702,-121.29078,46
Stockton,A86,normal,California,A86,0,0,37.957702,-121.29078,61
Stockton,A22,normal,California,A22,0,1,37.957702,-121.29078,0
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,67
Stockton,A37,normal,California,A37,0,1,37.957702,-121.29078,0
Stockton,A63,normal,California,A63,0,0,37.957702,-121.29078,75
Stockton,A56,normal,California,A56,0,0,37.957702,-121.29078,62
Stockton,A17,normal,California,A17,0,0,37.957702,-121.29078,69
Stockton,A91,normal,California,A91,0,0,37.957702,-121.29078,53
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,21
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,33
Stockton,A25,normal,California,A25,0,0,37.957702,-121.29078,57
Stockton,A83,normal,California,A83,0,0,37.957702,-121.29078,49
Stockton,A60,normal,California,A60,0,0,37.957702,-121.29078,39
Stockton,A32,normal,California,A32,0,0,37.957702,-121.29078,32
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,55
Stockton,A48,normal,California,A48,0,0,37.957702,-121.29078,44
Stockton,A64,normal,California,A64,0,0,37.957702,-121.29078,41
Stockton,A98,normal,California,A98,0,0,37.957702,-121.29078,46
Stockton,A56,normal,California,A56,0,0,37.957702,-121.29078,70
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,39
Stockton,A9,normal,California,A9,0,1,37.957702,-121.29078,0
Stockton,A14,unsafe following distance,California,A14,1,0,37.957702,-121.29078,54
Stockton,A63,normal,California,A63,0,0,37.957702,-121.29078,21
Stockton,A52,normal,California,A52,0,0,37.957702,-121.29078,31
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,61
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,48
Stockton,A21,normal,California,A21,0,0,37.957702,-121.29078,42
Stockton,A17,normal,California,A17,0,1,37.957702,-121.29078,0
Stockton,A41,normal,California,A41,0,1,37.957702,-121.29078,0
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,37
Stockton,A45,normal,California,A45,0,0,37.957702,-121.29078,45
Stockton,A6,normal,California,A6,0,0,37.957702,-121.29078,47
Stockton,A64,normal,California,A64,0,0,37.957702,-121.29078,70
Stockton,A33,normal,California,A33,0,0,37.957702,-121.29078,31
Stockton,A14,normal,California,A14,0,0,37.957702,-121.29078,67
Stockton,A14,normal,California,A14,0,1,37.957702,-121.29078,0
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,55
Stockton,A86,normal,California,A86,0,0,37.957702,-121.29078,48
Stockton,A28,normal,California,A28,0,0,37.957702,-121.29078,62
Stockton,A9,normal,California,A9,0,0,37.957702,-121.29078,39
Stockton,A32,normal,California,A32,0,0,37.957702,-121.29078,75
Stockton,A17,normal,California,A17,0,0,37.957702,-121.29078,19
Stockton,A56,normal,California,A56,0,0,37.957702,-121.29078,51
Stockton,A63,normal,California,A63,0,1,37.957702,-121.29078,0
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,42
Stockton,A41,normal,California,A41,0,0,37.957702,-121.29078,48
Stockton,A67,normal,California,A67,0,1,37.957702,-121.29078,0
Stockton,A28,normal,California,A28,0,0,37.957702,-121.29078,26
Stockton,A14,normal,California,A14,0,0,37.957702,-121.29078,27
Stockton,A37,normal,California,A37,0,0,37.957702,-121.29078,71
Stockton,A52,normal,California,A52,0,0,37.957702,-121.29078,30
Stockton,A18,normal,California,A18,0,1,37.957702,-121.29078,0
Stockton,A21,normal,California,A21,0,0,37.957702,-121.29078,56
Stockton,A79,normal,California,A79,0,0,37.957702,-121.29078,50
Stockton,A29,normal,California,A29,0,0,37.957702,-121.29078,42
Stockton,A37,normal,California,A37,0,0,37.957702,-121.29078,42
Stockton,A59,normal,California,A59,0,0,37.957702,-121.29078,47
Stockton,A68,normal,California,A68,0,0,37.957702,-121.29078,46
Stockton,A91,normal,California,A91,0,1,37.957702,-121.29078,0
Stockton,A37,normal,California,A37,0,0,37.957702,-121.29078,42
Stockton,A67,normal,California,A67,0,1,37.957702,-121.29078,0
Stockton,A95,normal,California,A95,0,1,37.957702,-121.29078,0
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,32
Stockton,A32,normal,California,A32,0,1,37.957702,-121.29078,0
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,56
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,35
Stockton,A17,normal,California,A17,0,0,37.957702,-121.29078,39
Stockton,A75,lane departure,California,A75,1,0,37.957702,-121.29078,41
Stockton,A63,normal,California,A63,0,0,37.957702,-121.29078,56
Stockton,A33,normal,California,A33,0,1,37.957702,-121.29078,0
Stockton,A68,normal,California,A68,0,0,37.957702,-121.29078,64
Stockton,A64,normal,California,A64,0,0,37.957702,-121.29078,44
Stockton,A22,normal,California,A22,0,0,37.957702,-121.29078,54
Stockton,A63,normal,California,A63,0,1,37.957702,-121.29078,0
Stockton,A83,normal,California,A83,0,0,37.957702,-121.29078,75
Stockton,A17,normal,California,A17,0,1,37.957702,-121.29078,0
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,51
Stockton,A33,normal,California,A33,0,0,37.957702,-121.29078,35
Stockton,A94,normal,California,A94,0,0,37.957702,-121.29078,64
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,69
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,15
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,66
Stockton,A59,normal,California,A59,0,0,37.957702,-121.29078,56
Stockton,A21,normal,California,A21,0,0,37.957702,-121.29078,31
Stockton,A25,normal,California,A25,0,0,37.957702,-121.29078,73
Stockton,A33,normal,California,A33,0,1,37.957702,-121.29078,0
Stockton,A87,normal,California,A87,0,1,37.957702,-121.29078,0
Stockton,A25,normal,California,A25,0,0,37.957702,-121.29078,66
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,26
Stockton,A82,normal,California,A82,0,0,37.957702,-121.29078,48
Stockton,A79,normal,California,A79,0,0,37.957702,-121.29078,53
Stockton,A40,normal,California,A40,0,1,37.957702,-121.29078,0
Stockton,A83,normal,California,A83,0,1,37.957702,-121.29078,0
Stockton,A18,normal,California,A18,0,1,37.957702,-121.29078,0
Stockton,A52,normal,California,A52,0,0,37.957702,-121.29078,71
Stockton,A14,normal,California,A14,0,1,37.957702,-121.29078,0
Stockton,A32,normal,California,A32,0,0,37.957702,-121.29078,68
Stockton,A10,normal,California,A10,0,0,37.957702,-121.29078,57
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,68
Stockton,A45,normal,California,A45,0,0,37.957702,-121.29078,56
Stockton,A90,normal,California,A90,0,0,37.957702,-121.29078,25
Stockton,A86,normal,California,A86,0,0,37.957702,-121.29078,55
Stockton,A45,normal,California,A45,0,0,37.957702,-121.29078,44
Stockton,A36,lane departure,California,A36,1,0,37.957702,-121.29078,24
Stockton,A83,normal,California,A83,0,0,37.957702,-121.29078,26
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,33
Stockton,A83,normal,California,A83,0,0,37.957702,-121.29078,21
Stockton,A79,normal,California,A79,0,1,37.957702,-121.29078,0
Stockton,A86,unsafe following distance,California,A86,1,0,37.957702,-121.29078,33
Stockton,A14,normal,California,A14,0,0,37.957702,-121.29078,59
Stockton,A21,normal,California,A21,0,1,37.957702,-121.29078,0
Stockton,A41,normal,California,A41,0,1,37.957702,-121.29078,0
Stockton,A41,normal,California,A41,0,0,37.957702,-121.29078,37
Stockton,A79,normal,California,A79,0,1,37.957702,-121.29078,0
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,40
Stockton,A21,normal,California,A21,0,0,37.957702,-121.29078,15
Stockton,A59,normal,California,A59,0,0,37.957702,-121.29078,23
Stockton,A52,normal,California,A52,0,0,37.957702,-121.29078,22
Stockton,A63,normal,California,A63,0,1,37.957702,-121.29078,0
Stockton,A2,normal,California,A2,0,0,37.957702,-121.29078,26
Stockton,A90,normal,California,A90,0,0,37.957702,-121.29078,58
Stockton,A75,normal,California,A75,0,0,37.957702,-121.29078,43
Stockton,A6,normal,California,A6,0,0,37.957702,-121.29078,62
Stockton,A48,normal,California,A48,0,0,37.957702,-121.29078,73
Stockton,A17,normal,California,A17,0,0,37.957702,-121.29078,29
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,17
Stockton,A60,normal,California,A60,0,0,37.957702,-121.29078,34
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,57
Stockton,A67,normal,California,A67,0,1,37.957702,-121.29078,0
Stockton,A56,normal,California,A56,0,0,37.957702,-121.29078,48
Stockton,A86,normal,California,A86,0,1,37.957702,-121.29078,0
Stockton,A90,normal,California,A90,0,0,37.957702,-121.29078,60
Stockton,A72,normal,California,A72,0,0,37.957702,-121.29078,33
Stockton,A95,normal,California,A95,0,0,37.957702,-121.29078,27
Stockton,A91,normal,California,A91,0,0,37.957702,-121.29078,32
Stockton,A59,normal,California,A59,0,0,37.957702,-121.29078,45
Stockton,A48,normal,California,A48,0,1,37.957702,-121.29078,0
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,28
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,68
Stockton,A71,normal,California,A71,0,1,37.957702,-121.29078,0
Stockton,A10,normal,California,A10,0,0,37.957702,-121.29078,22
Stockton,A94,normal,California,A94,0,1,37.957702,-121.29078,0
Stockton,A59,normal,California,A59,0,0,37.957702,-121.29078,48
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,23
Stockton,A90,normal,California,A90,0,0,37.957702,-121.29078,53
Stockton,A33,normal,California,A33,0,0,37.957702,-121.29078,20
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,46
Stockton,A90,normal,California,A90,0,0,37.957702,-121.29078,36
Stockton,A95,normal,California,A95,0,0,37.957702,-121.29078,29
Stockton,A41,normal,California,A41,0,0,37.957702,-121.29078,51
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,22
Stockton,A44,normal,California,A44,0,1,37.957702,-121.29078,0
Stockton,A98,normal,California,A98,0,0,37.957702,-121.29078,68
Stockton,A87,normal,California,A87,0,1,37.957702,-121.29078,0
Stockton,A10,lane departure,California,A10,1,0,37.957702,-121.29078,39
Stockton,A45,normal,California,A45,0,0,37.957702,-121.29078,61
Stockton,A83,normal,California,A83,0,0,37.957702,-121.29078,20
Stockton,A60,normal,California,A60,0,0,37.957702,-121.29078,54
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,61
Stockton,A94,normal,California,A94,0,0,37.957702,-121.29078,42
Stockton,A6,normal,California,A6,0,0,37.957702,-121.29078,34
Stockton,A95,normal,California,A95,0,1,37.957702,-121.29078,0
Stockton,A99,normal,California,A99,0,0,37.957702,-121.29078,19
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,63
Stockton,A72,normal,California,A72,0,0,37.957702,-121.29078,55
Stockton,A56,normal,California,A56,0,1,37.957702,-121.29078,0
Stockton,A6,normal,California,A6,0,1,37.957702,-121.29078,0
Stockton,A71,normal,California,A71,0,0,37.957702,-121.29078,61
Stockton,A6,normal,California,A6,0,0,37.957702,-121.29078,40
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,49
Stockton,A37,normal,California,A37,0,0,37.957702,-121.29078,66
Stockton,A22,normal,California,A22,0,1,37.957702,-121.29078,0
Stockton,A60,normal,California,A60,0,0,37.957702,-121.29078,40
Stockton,A99,normal,California,A99,0,0,37.957702,-121.29078,43
Stockton,A10,normal,California,A10,0,0,37.957702,-121.29078,56
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,27
Stockton,A9,normal,California,A9,0,1,37.957702,-121.29078,0
Stockton,A59,lane departure,California,A59,1,0,37.957702,-121.29078,55
Stockton,A98,normal,California,A98,0,0,37.957702,-121.29078,27
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,23
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,61
Stockton,A17,normal,California,A17,0,0,37.957702,-121.29078,62
Stockton,A2,normal,California,A2,0,1,37.957702,-121.29078,0
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,41
Stockton,A83,normal,California,A83,0,0,37.957702,-121.29078,27
Stockton,A63,normal,California,A63,0,0,37.957702,-121.29078,43
Stockton,A18,lane departure,California,A18,1,0,37.957702,-121.29078,55
Stockton,A94,normal,California,A94,0,0,37.957702,-121.29078,53
Stockton,A48,normal,California,A48,0,1,37.957702,-121.29078,0
Stockton,A44,normal,California,A44,0,1,37.957702,-121.29078,0
Stockton,A10,normal,California,A10,0,1,37.957702,-121.29078,0
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,27
Stockton,A25,normal,California,A25,0,1,37.957702,-121.29078,0
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,33
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,61
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,33
Stockton,A99,normal,California,A99,0,0,37.957702,-121.29078,40
Stockton,A18,normal,California,A18,0,1,37.957702,-121.29078,0
Stockton,A18,normal,California,A18,0,0,37.957702,-121.29078,70
Stockton,A68,overspeed,California,A68,1,0,37.957702,-121.29078,90
Stockton,A13,normal,California,A13,0,1,37.957702,-121.29078,0
Stockton,A98,normal,California,A98,0,0,37.957702,-121.29078,55
Stockton,A22,normal,California,A22,0,1,37.957702,-121.29078,0
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,21
Stockton,A90,normal,California,A90,0,0,37.957702,-121.29078,36
Stockton,A10,normal,California,A10,0,1,37.957702,-121.29078,0
Stockton,A91,normal,California,A91,0,0,37.957702,-121.29078,26
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,47
Stockton,A37,normal,California,A37,0,0,37.957702,-121.29078,43
Stockton,A95,normal,California,A95,0,0,37.957702,-121.29078,75
Stockton,A95,normal,California,A95,0,0,37.957702,-121.29078,75
Stockton,A94,normal,California,A94,0,0,37.957702,-121.29078,72
Stockton,A18,normal,California,A18,0,0,37.957702,-121.29078,73
Stockton,A79,normal,California,A79,0,1,37.957702,-121.29078,0
Stockton,A60,normal,California,A60,0,1,37.957702,-121.29078,0
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,43
Stockton,A86,normal,California,A86,0,1,37.957702,-121.29078,0
Stockton,A33,normal,California,A33,0,0,37.957702,-121.29078,29
Stockton,A87,normal,California,A87,0,1,37.957702,-121.29078,0
Stockton,A9,normal,California,A9,0,0,37.957702,-121.29078,53
Stockton,A72,normal,California,A72,0,0,37.957702,-121.29078,43
Stockton,A83,normal,California,A83,0,0,37.957702,-121.29078,26
Stockton,A21,normal,California,A21,0,0,37.957702,-121.29078,36
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,68
Stockton,A17,normal,California,A17,0,0,37.957702,-121.29078,73
Stockton,A6,normal,California,A6,0,0,37.957702,-121.29078,15
Stockton,A14,normal,California,A14,0,1,37.957702,-121.29078,0
Antelope,A9,normal,California,A9,0,0,38.716687,-121.364422,67
Antelope,A58,normal,California,A58,0,0,38.716687,-121.364422,39
Antelope,A78,normal,California,A78,0,0,38.716687,-121.364422,41
Antelope,A94,normal,California,A94,0,0,38.716687,-121.364422,41
Antelope,A39,normal,California,A39,0,1,38.716687,-121.364422,0
Antelope,A90,normal,California,A90,0,1,38.716687,-121.364422,0
Antelope,A59,normal,California,A59,0,0,38.716687,-121.364422,30
Antelope,A62,normal,California,A62,0,0,38.716687,-121.364422,71
Antelope,A67,normal,California,A67,0,0,38.716687,-121.364422,49
Antelope,A32,normal,California,A32,0,0,38.716687,-121.364422,26
Antelope,A16,normal,California,A16,0,1,38.716687,-121.364422,0
Antelope,A39,normal,California,A39,0,0,38.716687,-121.364422,49
Antelope,A78,normal,California,A78,0,0,38.716687,-121.364422,75
Antelope,A51,normal,California,A51,0,0,38.716687,-121.364422,44
Antelope,A85,normal,California,A85,0,1,38.716687,-121.364422,0
Antelope,A39,normal,California,A39,0,0,38.716687,-121.364422,54
Antelope,A51,normal,California,A51,0,0,38.716687,-121.364422,70
Antelope,A55,normal,California,A55,0,0,38.716687,-121.364422,31
Antelope,A31,normal,California,A31,0,0,38.716687,-121.364422,56
Antelope,A32,normal,California,A32,0,0,38.716687,-121.364422,17
Antelope,A90,normal,California,A90,0,0,38.716687,-121.364422,75
Antelope,A93,normal,California,A93,0,0,38.716687,-121.364422,57
Antelope,A5,normal,California,A5,0,1,38.716687,-121.364422,0
Antelope,A63,normal,California,A63,0,0,38.716687,-121.364422,53
Antelope,A94,normal,California,A94,0,0,38.716687,-121.364422,31
Antelope,A86,normal,California,A86,0,0,38.716687,-121.364422,41
Antelope,A43,unsafe following distance,California,A43,1,1,38.716687,-121.364422,0
Antelope,A86,normal,California,A86,0,1,38.716687,-121.364422,0
Antelope,A51,unsafe following distance,California,A51,1,0,38.716687,-121.364422,31
Antelope,A28,normal,California,A28,0,1,38.716687,-121.364422,0
Antelope,A51,normal,California,A51,0,0,38.716687,-121.364422,29
Antelope,A78,normal,California,A78,0,1,38.716687,-121.364422,0
Antelope,A40,normal,California,A40,0,1,38.716687,-121.364422,0
Antelope,A43,normal,California,A43,0,0,38.716687,-121.364422,62
Antelope,A58,normal,California,A58,0,1,38.716687,-121.364422,0
Antelope,A62,normal,California,A62,0,1,38.716687,-121.364422,0
Antelope,A85,normal,California,A85,0,1,38.716687,-121.364422,0
Antelope,A55,normal,California,A55,0,0,38.716687,-121.364422,19
Antelope,A71,normal,California,A71,0,0,38.716687,-121.364422,17
Antelope,A51,normal,California,A51,0,1,38.716687,-121.364422,0
Antelope,A51,normal,California,A51,0,0,38.716687,-121.364422,64
Antelope,A82,normal,California,A82,0,0,38.716687,-121.364422,58
Antelope,A21,unsafe tail distance,California,A21,1,0,38.716687,-121.364422,63
Antelope,A43,normal,California,A43,0,1,38.716687,-121.364422,0
Antelope,A86,normal,California,A86,0,1,38.716687,-121.364422,0
Antelope,A62,normal,California,A62,0,0,38.716687,-121.364422,44
Antelope,A81,normal,California,A81,0,0,38.716687,-121.364422,18
Antelope,A74,normal,California,A74,0,0,38.716687,-121.364422,74
Antelope,A89,normal,California,A89,0,0,38.716687,-121.364422,19
Antelope,A5,overspeed,California,A5,1,0,38.716687,-121.364422,91
Antelope,A16,normal,California,A16,0,0,38.716687,-121.364422,51
Antelope,A16,normal,California,A16,0,0,38.716687,-121.364422,38
Antelope,A44,lane departure,California,A44,1,0,38.716687,-121.364422,24
Antelope,A94,normal,California,A94,0,1,38.716687,-121.364422,0
Antelope,A39,normal,California,A39,0,0,38.716687,-121.364422,22
Antelope,A39,normal,California,A39,0,0,38.716687,-121.364422,73
Antelope,A31,normal,California,A31,0,0,38.716687,-121.364422,40
Antelope,A39,normal,California,A39,0,1,38.716687,-121.364422,0
Antelope,A86,normal,California,A86,0,0,38.716687,-121.364422,39
Antelope,A63,normal,California,A63,0,0,38.716687,-121.364422,70
Antelope,A39,normal,California,A39,0,0,38.716687,-121.364422,60
Antelope,A66,normal,California,A66,0,1,38.716687,-121.364422,0
Antelope,A63,normal,California,A63,0,1,38.716687,-121.364422,0
Antelope,A97,normal,California,A97,0,0,38.716687,-121.364422,75
